2D3DA5B1-BB50-45D0-83F3-8640120B892B,NULL,齐齐哈尔电视台-4科学教育频道,4,0
E09B1767-CE4A-4221-B222-C182FFE40883,NULL,定制剧场,4,0
632CF556-6D68-4AB6-B752-44C5054BEB9D,NULL,热门影院,4,0
872101C7-DC2C-4558-875E-0A0CD51C08AC,NULL,数字电台,4,0
F28B3A66-735F-4146-A30E-03A8E82F5504,NULL,精品购物 ,4,0
1943A489-DAC6-4167-81D7-399EFCF616F0,NULL,足球台,4,0
96CA8D13-CB2B-4C7E-B44F-505CFDB0A366,NULL,数字休宁,4,0
FA765567-5D2F-4A3F-BB34-F41C8972FB16,NULL,新疆综艺,4,0
DE850FE7-C0AC-45B2-BF66-9AAB08BF4C8E,NULL,时代美食(HD),4,0
283A4EC8-B67F-40D6-A5B4-ACEFF8C6214B,NULL,江宁生活频道,4,0
F5FAEA79-20E2-44BD-9C27-0F33CAEA5DD5,NULL,宁乡戏曲频道,4,0
558277D4-F5C6-4F82-9401-857350ECB0C8,NULL,企业新闻,4,0
A1595275-76CC-4BBC-BF05-262569EFF973,NULL,江西电视台-6少儿家庭频道,4,0
C467D1B9-B9BD-41AA-B6CC-EEC837C61222,NULL,幼宝乐园,4,0
DC88A144-F267-472D-B14B-73F880EF077C,NULL,中央9纪录,4,0
969B8495-1147-4E4F-A908-DAB0D3168ADF,NULL,星元新艺,3,0
03185FB5-9BBD-4DAC-876D-F46705F2C3CD,NULL,韩剧剧场1 ,4,0
FC17E251-4DA6-4A21-B49D-6C467EF2A1F4,NULL,流行音乐广播,4,0
